   ELEMENT       X-STR          Y-STR          XY-STR
   4462       -0.293E+02     -0.716E+01      0.405E+02
   4463       -0.290E+02     -0.547E+01      0.423E+02
   4464       -0.257E+02     -0.636E+01      0.415E+02
   4465       -0.254E+02     -0.457E+01      0.429E+02
   4466       -0.220E+02     -0.541E+01      0.420E+02
   4467       -0.217E+02     -0.358E+01      0.429E+02
   4468       -0.182E+02     -0.433E+01      0.419E+02
   4469       -0.178E+02     -0.251E+01      0.425E+02
   4470       -0.140E+02     -0.311E+01      0.413E+02
   4471       -0.138E+02     -0.138E+01      0.415E+02
   4472       -0.961E+01     -0.177E+01      0.401E+02
   4473       -0.935E+01     -0.235E+00      0.400E+02
   4474       -0.477E+01     -0.341E+00      0.384E+02
   4475       -0.457E+01      0.896E+00      0.379E+02
   4476        0.566E+00      0.114E+01      0.360E+02
   4477        0.703E+00      0.196E+01      0.354E+02
   4478        0.652E+01      0.261E+01      0.331E+02
   4479        0.656E+01      0.289E+01      0.323E+02
   4480        0.132E+02      0.401E+01      0.296E+02
   4481        0.131E+02      0.363E+01      0.289E+02
   4482        0.207E+02      0.524E+01      0.256E+02
   4483        0.205E+02      0.412E+01      0.251E+02
   4484        0.291E+02      0.622E+01      0.213E+02
   4485        0.288E+02      0.430E+01      0.211E+02
   4486        0.385E+02      0.686E+01      0.167E+02
   4487        0.380E+02      0.413E+01      0.171E+02
   4488        0.488E+02      0.706E+01      0.122E+02
   4489        0.482E+02      0.362E+01      0.132E+02
   4490        0.600E+02      0.679E+01      0.783E+01
   4491        0.593E+02      0.280E+01      0.960E+01
   4492        0.718E+02      0.605E+01      0.398E+01
   4493        0.711E+02      0.179E+01      0.659E+01
   4494        0.840E+02      0.491E+01      0.880E+00
   4495        0.833E+02      0.730E+00      0.429E+01
   4496        0.961E+02      0.354E+01     -0.127E+01
   4497        0.955E+02     -0.165E+00      0.279E+01
   4498        0.108E+03      0.221E+01     -0.236E+01
   4499        0.107E+03     -0.665E+00      0.207E+01
   4500        0.118E+03      0.123E+01     -0.245E+01
   4501       -0.593E+02     -0.976E+01      0.401E+01
   4502       -0.567E+02     -0.105E+02      0.332E+01
   4503       -0.566E+02     -0.974E+01      0.103E+02
   4504       -0.539E+02     -0.104E+02      0.963E+01
   4505       -0.538E+02     -0.969E+01      0.160E+02
   4506       -0.512E+02     -0.103E+02      0.152E+02
   4507       -0.511E+02     -0.960E+01      0.209E+02
   4508       -0.484E+02     -0.102E+02      0.202E+02
   4509       -0.483E+02     -0.949E+01      0.254E+02
   4510       -0.456E+02     -0.102E+02      0.247E+02
   4511       -0.455E+02     -0.934E+01      0.293E+02
   4512       -0.428E+02     -0.101E+02      0.286E+02
   4513       -0.426E+02     -0.913E+01      0.327E+02
   4514       -0.399E+02     -0.101E+02      0.320E+02
   4515       -0.397E+02     -0.885E+01      0.356E+02
   4516       -0.371E+02     -0.989E+01      0.350E+02
   4517       -0.368E+02     -0.849E+01      0.381E+02
   4518       -0.341E+02     -0.964E+01      0.376E+02
   4519       -0.339E+02     -0.802E+01      0.402E+02
   4520       -0.312E+02     -0.927E+01      0.397E+02
   4521       -0.309E+02     -0.743E+01      0.418E+02
   4522       -0.282E+02     -0.876E+01      0.413E+02
   4523       -0.279E+02     -0.672E+01      0.430E+02
   4524       -0.252E+02     -0.810E+01      0.425E+02
   4525       -0.248E+02     -0.588E+01      0.436E+02
   4526       -0.220E+02     -0.726E+01      0.431E+02
   4527       -0.216E+02     -0.491E+01      0.438E+02
   4528       -0.187E+02     -0.624E+01      0.432E+02
   4529       -0.183E+02     -0.382E+01      0.435E+02
   4530       -0.151E+02     -0.503E+01      0.428E+02
   4531       -0.147E+02     -0.263E+01      0.426E+02
   4532       -0.113E+02     -0.365E+01      0.417E+02
   4533       -0.109E+02     -0.136E+01      0.411E+02
   4534       -0.704E+01     -0.212E+01      0.400E+02
   4535       -0.669E+01     -0.745E-01      0.391E+02
   4536       -0.227E+01     -0.467E+00      0.376E+02
   4537       -0.200E+01      0.119E+01      0.365E+02
   4538        0.313E+01      0.124E+01      0.346E+02
   4539        0.332E+01      0.236E+01      0.333E+02
   4540        0.933E+01      0.294E+01      0.310E+02
   4541        0.940E+01      0.335E+01      0.297E+02
   4542        0.164E+02      0.452E+01      0.268E+02
   4543        0.164E+02      0.410E+01      0.257E+02
   4544        0.246E+02      0.587E+01      0.221E+02
   4545        0.244E+02      0.450E+01      0.213E+02
   4546        0.340E+02      0.688E+01      0.171E+02
   4547        0.336E+02      0.452E+01      0.169E+02
   4548        0.445E+02      0.741E+01      0.120E+02
   4549        0.439E+02      0.411E+01      0.127E+02
   4550        0.561E+02      0.739E+01      0.713E+01
   4551        0.555E+02      0.331E+01      0.876E+01
   4552        0.687E+02      0.677E+01      0.280E+01
   4553        0.679E+02      0.222E+01      0.554E+01
   4554        0.818E+02      0.561E+01     -0.614E+00
   4555        0.810E+02      0.103E+01      0.323E+01
   4556        0.949E+02      0.409E+01     -0.282E+01
   4557        0.942E+02     -0.984E-02      0.197E+01
   4558        0.107E+03      0.253E+01     -0.364E+01
   4559        0.107E+03     -0.602E+00      0.177E+01
   4560        0.119E+03      0.134E+01     -0.308E+01
   4561       -0.522E+02     -0.970E+01      0.385E+01
   4562       -0.504E+02     -0.105E+02      0.351E+01
   4563       -0.502E+02     -0.975E+01      0.102E+02
   4564       -0.483E+02     -0.105E+02      0.979E+01
   4565       -0.482E+02     -0.980E+01      0.158E+02
   4566       -0.462E+02     -0.106E+02      0.154E+02
   4567       -0.461E+02     -0.986E+01      0.208E+02
   4568       -0.440E+02     -0.107E+02      0.203E+02
   4569       -0.439E+02     -0.991E+01      0.252E+02
   4570       -0.417E+02     -0.108E+02      0.248E+02
   4571       -0.415E+02     -0.994E+01      0.292E+02
   4572       -0.393E+02     -0.110E+02      0.287E+02
   4573       -0.392E+02     -0.992E+01      0.326E+02
   4574       -0.369E+02     -0.111E+02      0.323E+02
   4575       -0.367E+02     -0.983E+01      0.357E+02
   4576       -0.345E+02     -0.112E+02      0.353E+02
   4577       -0.342E+02     -0.965E+01      0.383E+02
   4578       -0.320E+02     -0.112E+02      0.380E+02
   4579       -0.317E+02     -0.936E+01      0.404E+02
   4580       -0.295E+02     -0.110E+02      0.403E+02
   4581       -0.292E+02     -0.892E+01      0.422E+02
   4582       -0.270E+02     -0.107E+02      0.421E+02
   4583       -0.266E+02     -0.834E+01      0.435E+02
   4584       -0.245E+02     -0.103E+02      0.434E+02
   4585       -0.240E+02     -0.760E+01      0.443E+02
   4586       -0.218E+02     -0.957E+01      0.442E+02
   4587       -0.213E+02     -0.668E+01      0.446E+02
   4588       -0.191E+02     -0.867E+01      0.445E+02
   4589       -0.186E+02     -0.560E+01      0.444E+02
   4590       -0.161E+02     -0.753E+01      0.443E+02
   4591       -0.156E+02     -0.437E+01      0.437E+02
   4592       -0.129E+02     -0.615E+01      0.434E+02
   4593       -0.124E+02     -0.300E+01      0.423E+02
   4594       -0.927E+01     -0.454E+01      0.418E+02
   4595       -0.877E+01     -0.155E+01      0.404E+02
   4596       -0.515E+01     -0.274E+01      0.395E+02
   4597       -0.471E+01     -0.667E-01      0.378E+02
   4598       -0.376E+00     -0.793E+00      0.365E+02
   4599       -0.137E-01      0.138E+01      0.346E+02
   4600        0.524E+01      0.123E+01      0.328E+02
   4601        0.548E+01      0.269E+01      0.308E+02
   4602        0.119E+02      0.322E+01      0.283E+02
   4603        0.120E+02      0.376E+01      0.265E+02
   4604        0.197E+02      0.504E+01      0.233E+02
   4605        0.196E+02      0.449E+01      0.219E+02
   4606        0.290E+02      0.654E+01      0.178E+02
   4607        0.287E+02      0.477E+01      0.170E+02
   4608        0.397E+02      0.754E+01      0.121E+02
   4609        0.392E+02      0.455E+01      0.123E+02
   4610        0.518E+02      0.790E+01      0.658E+01
   4611        0.511E+02      0.384E+01      0.797E+01
   4612        0.653E+02      0.752E+01      0.162E+01
   4613        0.645E+02      0.271E+01      0.444E+01
   4614        0.795E+02      0.643E+01     -0.227E+01
   4615        0.787E+02      0.139E+01      0.204E+01
   4616        0.941E+02      0.479E+01     -0.465E+01
   4617        0.933E+02      0.175E+00      0.102E+01
   4618        0.108E+03      0.296E+01     -0.520E+01
   4619        0.107E+03     -0.532E+00      0.142E+01
   4620        0.120E+03      0.150E+01     -0.388E+01
   4621       -0.450E+02     -0.965E+01      0.365E+01
   4622       -0.441E+02     -0.106E+02      0.366E+01
   4623       -0.439E+02     -0.978E+01      0.995E+01
   4624       -0.427E+02     -0.107E+02      0.985E+01
   4625       -0.426E+02     -0.996E+01      0.155E+02
   4626       -0.412E+02     -0.108E+02      0.153E+02
   4627       -0.411E+02     -0.102E+02      0.205E+02
   4628       -0.395E+02     -0.111E+02      0.203E+02
   4629       -0.394E+02     -0.104E+02      0.249E+02
   4630       -0.377E+02     -0.115E+02      0.247E+02
   4631       -0.376E+02     -0.107E+02      0.289E+02
   4632       -0.358E+02     -0.119E+02      0.287E+02
   4633       -0.356E+02     -0.109E+02      0.324E+02
   4634       -0.338E+02     -0.123E+02      0.322E+02
   4635       -0.336E+02     -0.110E+02      0.355E+02
   4636       -0.318E+02     -0.127E+02      0.354E+02
   4637       -0.315E+02     -0.111E+02      0.382E+02
   4638       -0.298E+02     -0.130E+02      0.382E+02
   4639       -0.294E+02     -0.110E+02      0.405E+02
   4640       -0.277E+02     -0.131E+02      0.406E+02
   4641       -0.273E+02     -0.108E+02      0.424E+02
   4642       -0.257E+02     -0.131E+02      0.426E+02
   4643       -0.252E+02     -0.104E+02      0.438E+02
   4644       -0.236E+02     -0.129E+02      0.441E+02
   4645       -0.231E+02     -0.978E+01      0.448E+02
   4646       -0.215E+02     -0.124E+02      0.452E+02
   4647       -0.209E+02     -0.897E+01      0.454E+02
   4648       -0.193E+02     -0.117E+02      0.458E+02
   4649       -0.186E+02     -0.795E+01      0.454E+02
   4650       -0.169E+02     -0.107E+02      0.457E+02
   4651       -0.162E+02     -0.671E+01      0.448E+02
   4652       -0.143E+02     -0.938E+01      0.451E+02
   4653       -0.136E+02     -0.527E+01      0.437E+02
   4654       -0.114E+02     -0.776E+01      0.437E+02
   4655       -0.107E+02     -0.367E+01      0.418E+02
   4656       -0.801E+01     -0.585E+01      0.416E+02
   4657       -0.736E+01     -0.196E+01      0.393E+02
   4658       -0.395E+01     -0.368E+01      0.387E+02
   4659       -0.337E+01     -0.208E+00      0.361E+02
   4660        0.971E+00     -0.132E+01      0.350E+02
   4661        0.144E+01      0.147E+01      0.323E+02
   4662        0.700E+01      0.112E+01      0.304E+02
   4663        0.731E+01      0.296E+01      0.278E+02
   4664        0.144E+02      0.350E+01      0.250E+02
   4665        0.145E+02      0.412E+01      0.228E+02
   4666        0.234E+02      0.562E+01      0.191E+02
   4667        0.233E+02      0.480E+01      0.175E+02
   4668        0.342E+02      0.727E+01      0.127E+02
   4669        0.338E+02      0.489E+01      0.122E+02
   4670        0.469E+02      0.821E+01      0.633E+01
   4671        0.462E+02      0.435E+01      0.731E+01
   4672        0.613E+02      0.826E+01      0.530E+00
   4673        0.605E+02      0.325E+01      0.333E+01
   4674        0.771E+02      0.736E+01     -0.406E+01
   4675        0.762E+02      0.180E+01      0.744E+00
   4676        0.934E+02      0.565E+01     -0.678E+01
   4677        0.925E+02      0.398E+00     -0.723E-01
   4678        0.109E+03      0.354E+01     -0.712E+01
   4679        0.108E+03     -0.452E+00      0.103E+01
   4680        0.123E+03      0.173E+01     -0.493E+01
   4681       -0.379E+02     -0.961E+01      0.340E+01
   4682       -0.379E+02     -0.107E+02      0.377E+01
   4683       -0.377E+02     -0.983E+01      0.960E+01
   4684       -0.373E+02     -0.108E+02      0.979E+01
   4685       -0.371E+02     -0.102E+02      0.151E+02
   4686       -0.363E+02     -0.112E+02      0.151E+02
   4687       -0.362E+02     -0.106E+02      0.200E+02
   4688       -0.351E+02     -0.117E+02      0.200E+02
   4689       -0.350E+02     -0.111E+02      0.243E+02
   4690       -0.338E+02     -0.123E+02      0.243E+02
   4691       -0.336E+02     -0.116E+02      0.283E+02
   4692       -0.322E+02     -0.130E+02      0.283E+02
   4693       -0.321E+02     -0.120E+02      0.318E+02
   4694       -0.307E+02     -0.137E+02      0.319E+02
   4695       -0.304E+02     -0.125E+02      0.350E+02
   4696       -0.290E+02     -0.144E+02      0.352E+02
   4697       -0.287E+02     -0.128E+02      0.378E+02
   4698       -0.274E+02     -0.150E+02      0.381E+02
   4699       -0.270E+02     -0.130E+02      0.402E+02
   4700       -0.257E+02     -0.155E+02      0.407E+02
   4701       -0.253E+02     -0.130E+02      0.423E+02
   4702       -0.241E+02     -0.158E+02      0.429E+02
   4703       -0.236E+02     -0.129E+02      0.439E+02
   4704       -0.225E+02     -0.159E+02      0.446E+02
   4705       -0.219E+02     -0.125E+02      0.452E+02
   4706       -0.208E+02     -0.158E+02      0.460E+02
   4707       -0.202E+02     -0.118E+02      0.459E+02
   4708       -0.192E+02     -0.154E+02      0.468E+02
   4709       -0.185E+02     -0.109E+02      0.462E+02
   4710       -0.175E+02     -0.146E+02      0.471E+02
   4711       -0.166E+02     -0.976E+01      0.459E+02
   4712       -0.155E+02     -0.134E+02      0.468E+02
   4713       -0.147E+02     -0.831E+01      0.450E+02
   4714       -0.133E+02     -0.119E+02      0.458E+02
   4715       -0.125E+02     -0.660E+01      0.434E+02
   4716       -0.107E+02     -0.998E+01      0.440E+02
   4717       -0.985E+01     -0.467E+01      0.411E+02
   4718       -0.750E+01     -0.765E+01      0.413E+02
   4719       -0.665E+01     -0.260E+01      0.380E+02
   4720       -0.340E+01     -0.498E+01      0.377E+02
   4721       -0.265E+01     -0.491E+00      0.341E+02
   4722        0.185E+01     -0.206E+01      0.331E+02
   4723        0.245E+01      0.151E+01      0.295E+02
   4724        0.860E+01      0.955E+00      0.275E+02
   4725        0.898E+01      0.322E+01      0.242E+02
   4726        0.172E+02      0.385E+01      0.210E+02
   4727        0.173E+02      0.445E+01      0.184E+02
   4728        0.280E+02      0.635E+01      0.139E+02
   4729        0.278E+02      0.501E+01      0.125E+02
   4730        0.412E+02      0.812E+01      0.658E+01
